	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
hsa-mir-101-2	0.05812603	-1.611070495	-1.513397657	0.645768785	0.378030502	1.499191216	0.463057809	-0.49289322	-2.386075271	-2.386075271	2.541685145	0.047971268	0.567836896	-0.372517303	1.77390016	0.187837101	0.221521959	0.988447702	-1.57976068	-2.386075271	-1.588120007	-0.266391164	0.122718761	-1.587784128	0.069125653	-0.448722345	-0.855701728	0.8479483	-0.341579032	-0.6475754	-0.833120417	0.183292476	1.407087838	0.310248142	-0.027562358	-0.068322221	0.31936111	-0.398100368	-0.328466624	-0.314439467	-0.617707864	-0.912705567	-0.717253757	-0.694884967	-0.250429808	-0.956469621	0.878098334	-0.327231384	0.617176475	-0.822984951	2.008692542	0.0511815	0.554143016	0.784987622	0.523974834	-1.13480692	-0.407320276	-0.534102434	-0.365987946	0.300434096	0.166705781	-0.269171497	-0.34372851	-0.064791701	1.586961244	-0.532116589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-103-1	-0.263675081	-1.182225449	1.059075597	-0.482367506	0.940090731	0.666674036	1.08746011	0.303409444	-0.113536877	-0.192072626	0.130563788	-0.390820235	1.467357878	-0.233008841	0.31293822	0.112995701	0.235609194	0.011912467	-0.407742367	0.472314289	-2.96722075	2.054341783	1.295302193	-2.371470045	0.783921271	0.506420609	-0.33956888	-0.455760734	-0.316896997	0.059163145	0.965399724	0.355922855	1.936790301	1.630404178	0.313898358	1.396930362	0.378626703	-0.709217701	-0.337994698	0.183512764	0.588398941	0.067732791	-1.108623399	0.326038335	-0.701818185	-0.232541358	0.239727094	-0.012980653	0.469591807	1.515417719	1.479587358	0.354474804	1.806010913	0.757936227	0.75903362	1.157919797	-1.181329232	-1.016467601	-0.424687076	0.797312105	1.507879399	-1.601299149	-0.233803374	-0.264109058	-0.596187863	-1.130491828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-103-2	0.042190401	-0.29819802	1.760241206	-1.461978335	-0.244307471	-1.867078929	0.153348207	-2.033617814	-0.160142948	0.345764741	-0.150577419	-1.769781745	1.693324379	-0.143169697	0.454809822	1.021879252	-0.019572844	0.590186782	-0.422273752	0.281738792	-1.949018259	1.289887729	0.883751463	-0.374336546	1.224185484	-0.129050574	1.353980495	-0.616143887	0.567123745	0.357692232	-0.134697152	-0.171285844	0.211341729	0.488716765	-0.230032334	1.180579632	-0.466962706	-0.150890341	1.28108002	1.292685988	-0.688506058	0.798793403	-0.021782311	-0.216162259	-0.218930044	2.271384133	0.56037497	0.45264854	-1.30926839	0.18807481	-0.042177178	-1.877839566	-0.923207973	0.272905134	0.599314034	0.920591016	0.421662197	0.3394705	-1.541828074	-0.155650011	1.158103377	-0.334185541	-0.065663968	0.116358232	0.420908346	-0.05902599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-105-1	-0.450075662	-0.402369525	-0.543310471	-0.476222345	-0.046066571	0.438388586	-0.543310471	-0.543310471	1.689627448	-0.543310471	1.124421972	-0.366860214	1.026726611	-0.317275353	-0.543310471	-0.417113126	3.242588142	-0.351932099	-0.442588068	-0.416197521	1.062457267	-0.543310471	-0.543310471	-0.499219084	2.999757094	-0.394076467	-0.44777599	-0.543310471	2.309024487	-0.543310471	-0.241623424	0.254518458	2.619062882	-0.543310471	-0.543310471	-0.543310471	-0.543310471	-0.543310471	2.29522279	-0.543310471	-0.543310471	-0.543310471	-0.543310471	-0.394996505	-0.543310471	-0.350762848	2.832607006	2.560232681	-0.437021693	3.113021169	-0.543310471	-0.543310471	-0.543310471	-0.543310471	-0.543310471	-0.543310471	3.177126795	-0.543310471	-0.480813473	-0.543310471	-0.543310471	2.102314656	-0.168435683	-0.543310471	-0.3468235	-0.421170705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-105-2	-0.215697799	-0.278821857	-0.245521889	-0.247459374	-0.257461585	-0.253818938	-0.543047148	-0.543047148	1.706369279	-0.543047148	1.195051627	-0.406484483	0.765947054	-0.315343949	-0.543047148	-0.543047148	3.343897218	-0.350256453	-0.441581439	-0.543047148	1.081801595	-0.543047148	-0.543047148	-0.34045637	3.127152682	-0.543047148	-0.543047148	-0.186355271	2.244851488	-0.543047148	-0.543047148	0.625446025	2.668656999	-0.543047148	-0.543047148	-0.543047148	-0.265837	-0.543047148	2.304968264	-0.120946141	-0.543047148	-0.543047148	-0.39610802	-0.265930273	-0.543047148	-0.349078574	2.829512379	2.445187548	-0.435973986	3.178602642	-0.164188839	-0.543047148	-0.543047148	-0.543047148	-0.280433079	-0.543047148	3.204845989	-0.455273997	-0.42133106	-0.543047148	-0.543047148	2.072484529	-0.432420142	-0.433576449	-0.438531423	-0.312060993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-106a	-0.66513969	0.466483483	1.880988908	-0.837428884	-0.241326031	-0.330191476	0.189616791	-0.336357979	-0.104915317	0.469747371	1.482497476	-0.207598668	0.591527763	0.753357752	1.914008667	-0.07064662	0.272724651	1.486657011	-0.069386396	1.728753609	-1.710002483	-1.449603528	0.958349461	-1.815078202	1.524706143	0.874594368	-0.293162467	-1.533930662	1.163407481	0.822954866	-0.489577327	-0.480076823	1.228046859	0.96752139	0.826877918	0.585075106	-0.231882541	-0.756792475	0.725762173	1.26637077	0.571321719	0.006753204	-0.08317687	-0.695048079	0.596747476	1.371010766	0.760338504	0.086206256	0.524371772	-0.476283635	-0.048856017	-0.671790749	1.049938564	-0.2223667	0.873271701	0.240115329	-0.053822091	-0.52506686	-1.278981982	-0.752732165	1.373213521	-0.042262585	0.075813951	-0.573415706	0.10709118	-0.078849092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-106b	-0.586568099	0.151849005	1.541264393	-1.296053687	-1.037410621	-0.376465965	-0.209486914	-1.916302454	0.972740407	0.452964784	-0.674184956	-1.173614732	0.348355774	0.036349782	1.995040322	0.285628883	0.066166802	0.656547957	-1.033688298	1.588934799	-2.996051933	0.360794878	1.561825379	-1.315587836	0.751234496	0.168775215	-0.116494797	-1.40467122	0.066334869	0.284549144	0.322440755	-0.420164836	0.021759713	-0.637346449	-0.132563649	1.792466101	0.283762664	-0.734979943	-0.706301789	1.104603317	1.027968065	0.932925514	-0.750151427	-0.548952057	-0.653621307	0.773843361	0.435745862	0.621086725	-1.09055002	-0.09503861	-0.95090531	-0.715596624	0.18220675	0.068511643	0.653602278	0.873009823	-0.486237777	-0.75528414	-1.450131131	-1.147806534	2.313109192	-0.328640861	-0.180349735	-0.337664265	-0.226783366	0.137140391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-107	-0.014265239	-0.787986592	1.087935644	-1.22393755	0.479835719	0.253486056	0.844345549	0.224410915	0.088192742	-0.10329139	-0.402027279	-1.027637857	1.577049517	-0.103745921	0.627696427	0.396859505	0.900084558	0.159933595	-0.228809406	0.502375378	-2.869731491	1.736489617	1.388600019	-1.68441356	1.066859825	0.905482237	0.098469527	-0.453611003	-0.045969787	0.008547325	0.600278794	0.163091915	1.531874482	1.693675846	0.084466439	1.940816468	1.08282327	-0.401015986	-0.51657978	0.140049109	0.58020126	-0.047154238	-0.474653828	0.496829823	-0.633001145	-0.043393911	0.18218155	-0.126283052	-0.54821509	1.5347302	0.853406489	0.076162355	1.670607915	1.194534672	1.281875899	1.053245199	-0.675554077	-0.45612075	-0.851299988	0.401589944	1.715668978	-1.181142358	-0.088317345	-0.12725632	-0.350237555	-0.704356176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-10a	-0.668917604	1.426305482	0.104186851	-0.786390013	0.529080743	1.000086176	0.627955996	2.190996557	-0.35326067	1.485319303	0.412615242	-0.998307602	-0.778622948	-0.325024198	-1.179588936	0.287347141	0.492015211	-0.720527673	-0.276614583	1.62512216	-1.070516885	1.218139038	0.579932746	-0.94996226	-0.642421701	-2.189685517	-0.42409495	-1.340585164	-2.43777345	1.503847483	1.234816705	0.94151849	0.290543147	0.461349608	-0.200298552	-0.674946558	1.233670082	-0.790813668	-0.04615644	-0.085954397	1.704343402	-1.473705454	-0.856890629	-0.713695223	0.102943155	-2.006716635	-0.687060369	1.003685045	-0.289496913	0.557245545	0.569664027	1.323581072	0.911750071	-0.911314119	0.111546556	0.411998475	-1.357064647	-1.874203292	-0.287957537	0.732079295	-2.327278242	1.309664387	0.214563514	-0.722300927	-0.698472131	-0.76781628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-10b	-0.144069988	1.422912308	1.746394114	-0.461438662	1.835068249	-0.050257973	0.896079781	-0.189225958	2.054092539	0.970323585	-1.20997361	-2.22099561	-0.174823506	0.142413473	-0.788788339	1.335653021	0.364323251	0.933591698	1.140521792	-0.835079437	-0.180334612	-0.399587432	1.437372086	-0.963780381	-0.7364745	-0.160632831	-0.080486954	0.199307427	0.025305702	-1.494171216	-0.972039219	-0.420143532	-0.962047324	0.890385637	-0.296577771	-0.228336055	0.534804622	0.697479058	-0.301613302	-0.243563334	0.717792858	0.268831402	-0.579456707	0.035522094	-1.00596963	-0.12919095	-0.862923754	0.071163969	-1.345594341	-0.661513245	0.574566642	0.529734939	-0.661512234	0.967753466	0.848203326	-0.06264092	1.764856218	0.194277701	-0.741854917	-0.18413342	-0.226738222	0.707932819	0.241076418	-0.975255499	-0.229757312	0.520378939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1178	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	4.147960102	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	14.15126722	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	-0.08394141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1179	0.239262208	2.660838903	-0.57994958	-0.57994958	-0.57994958	-0.57994958	-0.57994958	0.0335849	-0.57994958	-0.57994958	-0.57994958	-0.57994958	-0.57994958	0.477066662	-0.57994958	-0.57994958	0.170109494	-0.57994958	0.305052288	-0.57994958	-0.57994958	-0.57994958	-0.57994958	-0.192538649	1.53710581	1.85108821	0.259468381	-0.57994958	1.080434361	0.124192463	-0.57994958	2.145368209	-0.57994958	-0.57994958	-0.57994958	0.701692507	-0.57994958	0.776375338	-0.57994958	1.479268983	1.321146967	-0.57994958	0.701679499	-0.57994958	1.033695033	1.111878655	-0.57994958	0.65298368	0.353961491	-0.57994958	-0.57994958	-0.57994958	1.045341234	2.906496964	-0.57994958	-0.57994958	4.881711423	0.18562338	-0.57994958	-0.57994958	0.739150536	-0.57994958	0.384958742	-0.57994958	-0.57994958	0.493236895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1180	-1.046879869	0.76248174	1.486071311	-0.357569771	-0.688828424	0.136571276	1.373384044	-1.251714433	3.286949727	1.468016877	1.271101272	-0.393906711	-0.070024497	-1.419808936	-0.446987782	0.338958177	-0.399448847	0.498205879	-0.695018885	-0.279615262	-1.399990262	0.072068416	1.544323251	-1.09545925	0.995249685	1.069685554	-1.140235451	-1.271306185	-0.630578868	-0.406177294	-0.168818053	-0.916366438	-0.412308941	1.260064086	-0.590797201	1.100094817	1.472191621	-0.095857617	0.319084079	1.113588656	1.74245462	0.32070918	-0.293912058	-0.767848288	-1.15154747	0.411509104	0.308732214	0.721775214	-0.558076103	0.892806579	0.28103936	-0.053022922	-0.701696938	-0.030998217	0.960481709	0.879729877	-0.228214097	-0.536347264	-1.334981347	-0.919722134	1.970434281	-0.611845224	-0.359128812	0.088634506	-0.51471595	-0.698110261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1181	-0.446527145	2.571233283	2.173542685	-0.884428749	-1.150550659	-0.011659013	1.065429101	-0.15479332	2.449375884	0.843314003	-0.434406825	-0.782960564	0.567595282	0.457915999	2.66177653	0.17579988	-0.503439401	1.983150243	-1.150550659	0.854105931	-0.6505008	-0.364739935	1.329151595	-0.352810546	0.553739974	-0.05304044	-0.429975832	0.949405174	1.192468947	0.632143958	0.934279081	-1.150550659	-0.560086181	-1.150550659	0.249128599	0.357510549	-1.150550659	0.215605404	0.839241986	-0.220901015	-0.69494732	1.710071956	0.357499318	-1.150550659	-0.108152121	0.238841791	-1.150550659	-0.114397805	-1.150550659	0.054959888	-1.150550659	0.632739532	1.905699771	0.423431747	2.341661208	2.863075943	0.16284188	-0.804927012	-0.902640612	2.456067146	-1.150550659	0.700093543	-1.150550659	0.009081536	0.264898689	-0.666052587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1182	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	-0.089834709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
